from_country,from_port_id,from_port,to_country,to_port_id,to_port,sea_distance
Albania,228264,Vlone,Georgia,18682,Poti,1356
Albania,228264,Vlone,Costa Rica,28781,Puerto Limon,5738
Albania,228264,Vlone,Guatemala,29973,Puerto Quetzal,6533
Albania,228264,Vlone,Croatia,24951,Rijeka,395
Albania,228264,Vlone,Brazil,20301,Rio Grande,6178
Albania,228264,Vlone,Germany,20072,Rostock,3301
Albania,228264,Vlone,Brazil,20351,Salvador,4792
Albania,228264,Vlone,Puerto Rico,13756,San Juan,4634
Albania,228264,Vlone,Chile,27792,San Vicente,8446
Albania,228264,Vlone,Brazil,27248,Santos,5657
Albania,228264,Vlone,Portugal,13390,Setubal,1564
Albania,228264,Vlone,Algeria,15990,Skikda,699
Albania,228264,Vlone,Croatia,21556,Split,271
Albania,228264,Vlone,Russia,18454,St Petersburg,3883
Albania,228264,Vlone,Sweden,21206,Stockholm,3614
Albania,228264,Vlone,Estonia,18867,Tallinn,3721
Albania,228264,Vlone,Spain,18937,Valencia,1020
Albania,228264,Vlone,Chile,28082,Valparaiso,8259
Albania,228264,Vlone,Canada,25350,Vancouver,9665
Albania,228264,Vlone,Bulgaria,20847,Varna,902
Albania,228264,Vlone,Italy,13176,Venice,451
Albania,228264,Vlone,Mexico,21451,Veracruz,6099
Albania,228264,Vlone,Netherlands,23247,Vlissingen,2596
Albania,228264,Vlone,Belgium,19473,Zeebrugge,2575
Albania,18200,Vlore,Denmark,10358,Aarhus,3168
Albania,18200,Vlore,Algeria,13523,Algiers,872
Albania,18200,Vlore,Turkey,246265,Ambarli,738
Albania,18200,Vlore,Belgium,19057,Antwerp,2646
Albania,18200,Vlore,Greece,21863,Aspropyrgos,448
Albania,18200,Vlore,Argentina,14113,Bahia Blanca,6847
Albania,18200,Vlore,Panama,216593,Balboa,5644
Albania,18200,Vlore,Spain,17386,Barcelona,932
Albania,18200,Vlore,Georgia,18137,Batumi,1339
Albania,18200,Vlore,Norway,26147,Bergen,3092
Albania,18200,Vlore,Tunisia,23448,Bizerte,550
Albania,18200,Vlore,Bulgaria,20826,Bourgas,879
Albania,18200,Vlore,France,18012,Brest,2222
Albania,18200,Vlore,Colombia,28261,Buenaventura,5998
Albania,18200,Vlore,Argentina,26670,Buenos Aires,6569
Albania,18200,Vlore,Peru,30045,Callao,6984
Albania,18200,Vlore,Colombia,28313,Cartagena,5379
Albania,18200,Vlore,Romania,14459,Constantza,949
Albania,18200,Vlore,Denmark,10563,Copenhagen,3192
Albania,18200,Vlore,Panama,216592,Cristobal,5605
Albania,18200,Vlore,El Salvador,15107,Cutuco,6385
Albania,18200,Vlore,Ireland,29749,Dublin,2476
Albania,18200,Vlore,France,18326,Dunkirk,2542
Albania,18200,Vlore,Ecuador,14226,Esmeraldas,6124
Albania,18200,Vlore,Ukraine,213737,Feodosia,1144
Albania,18200,Vlore,Portugal,23428,Funchal,1888
Albania,18200,Vlore,Tunisia,23495,Gabes,598
Albania,18200,Vlore,Romania,14470,Galatz,1073
Albania,18200,Vlore,Poland,12543,Gdansk,3458
Albania,18200,Vlore,Italy,11174,Genoa,743
Albania,18200,Vlore,Puerto Rico,13610,Guanica,4703
Albania,18200,Vlore,Ecuador,29876,Guayaquil,6481
Albania,18200,Vlore,Canada,22226,Halifax,3994
Albania,18200,Vlore,Germany,224858,Hamburg,2894
Albania,18200,Vlore,Finland,16485,Helsinki,3742
Albania,18200,Vlore,Portugal,18433,Horta,2404
Albania,18200,Vlore,Slovenia,24795,Izola,431
Albania,18200,Vlore,Russia,11771,Kaliningrad,3493
Albania,18200,Vlore,Slovenia,21381,Koper,431
Albania,18200,Vlore,Finland,16737,Kotka,3797
Albania,18200,Vlore,Cyprus,10136,Larnaca,882
Albania,18200,Vlore,Portugal,13012,Leixoes,1734
Albania,18200,Vlore,United Kingdom,29002,Liverpool,2546
Albania,18200,Vlore,United Kingdom,29239,London,2600
Albania,18200,Vlore,United States,14635,Los Angeles,8556
Albania,18200,Vlore,Sweden,20512,Lysekil,3076
Albania,18200,Vlore,Mexico,14277,Manzanillo,7369
Albania,18200,Vlore,Venezuela,19974,Maracaibo,5165
Albania,18200,Vlore,Peru,10860,Matarani,7419
Albania,18200,Vlore,Turkey,22522,Mersin,920
Albania,18200,Vlore,Monaco,21457,Monaco,771
Albania,18200,Vlore,Uruguay,17941,Montevideo,6472
Albania,18200,Vlore,Norway,27728,Narvik,3688
Albania,18200,Vlore,United States,25007,New Jersey,4493
Albania,18200,Vlore,Greece,21852,Piraeus,440
Albania,18200,Vlore,Slovenia,22770,Piran,431
Albania,18200,Vlore,Portugal,18476,Ponta Delgada,2262
Albania,18200,Vlore,Georgia,18682,Poti,1356
Albania,18200,Vlore,Costa Rica,28781,Puerto Limon,5738
Albania,18200,Vlore,Guatemala,29973,Puerto Quetzal,6533
Albania,18200,Vlore,Croatia,24951,Rijeka,395
Albania,18200,Vlore,Brazil,20301,Rio Grande,6178
Albania,18200,Vlore,Germany,20072,Rostock,3301
Albania,18200,Vlore,Brazil,20351,Salvador,4792
Albania,18200,Vlore,Puerto Rico,13756,San Juan,4634
Albania,18200,Vlore,Chile,27792,San Vicente,8446
Albania,18200,Vlore,Brazil,27248,Santos,5657
Albania,18200,Vlore,Portugal,13390,Setubal,1564
Albania,18200,Vlore,Algeria,15990,Skikda,699
Albania,18200,Vlore,Croatia,21556,Split,271
Albania,18200,Vlore,Russia,18454,St Petersburg,3883
Albania,18200,Vlore,Sweden,21206,Stockholm,3614
Albania,18200,Vlore,Estonia,18867,Tallinn,3721
Albania,18200,Vlore,Spain,18937,Valencia,1020
Albania,18200,Vlore,Chile,28082,Valparaiso,8259
Albania,18200,Vlore,Canada,25350,Vancouver,9665
Albania,18200,Vlore,Bulgaria,20847,Varna,902
Albania,18200,Vlore,Italy,13176,Venice,451
Albania,18200,Vlore,Mexico,21451,Veracruz,6099
Albania,18200,Vlore,Netherlands,23247,Vlissingen,2596
Albania,18200,Vlore,Belgium,19473,Zeebrugge,2575
Belgium,19473,Zeebrugge,Denmark,10358,Aarhus,627
Belgium,19473,Zeebrugge,Turkey,246265,Ambarli,3080
Belgium,19473,Zeebrugge,Greece,21863,Aspropyrgos,2784
Belgium,19473,Zeebrugge,Panama,216593,Balboa,4774
Belgium,19473,Zeebrugge,Spain,17386,Barcelona,1810
Belgium,19473,Zeebrugge,Georgia,18137,Batumi,3681
Belgium,19473,Zeebrugge,Norway,26147,Bergen,577
Belgium,19473,Zeebrugge,Tunisia,23448,Bizerte,2038
Belgium,19473,Zeebrugge,Bulgaria,20826,Bourgas,3221
Belgium,19473,Zeebrugge,France,18012,Brest,411
Belgium,19473,Zeebrugge,Colombia,28261,Buenaventura,5128
Belgium,19473,Zeebrugge,Peru,30045,Callao,6114
Belgium,19473,Zeebrugge,Colombia,28313,Cartagena,4520
Belgium,19473,Zeebrugge,Romania,14459,Constantza,3291
Belgium,19473,Zeebrugge,Denmark,10563,Copenhagen,651
Belgium,19473,Zeebrugge,Panama,216592,Cristobal,4735
Belgium,19473,Zeebrugge,El Salvador,15107,Cutuco,5515
Belgium,19473,Zeebrugge,Ireland,29749,Dublin,562
Belgium,19473,Zeebrugge,France,18326,Dunkirk,76
Belgium,19473,Zeebrugge,Ecuador,14226,Esmeraldas,5254
Belgium,19473,Zeebrugge,Ukraine,213737,Feodosia,3486
Belgium,19473,Zeebrugge,Portugal,23428,Funchal,1465
Belgium,19473,Zeebrugge,Tunisia,23495,Gabes,2330
Belgium,19473,Zeebrugge,Romania,14470,Galatz,3415
Belgium,19473,Zeebrugge,Poland,12543,Gdansk,917
Belgium,19473,Zeebrugge,Italy,11174,Genoa,2142
Belgium,19473,Zeebrugge,Puerto Rico,13610,Guanica,3871
Belgium,19473,Zeebrugge,Ecuador,29876,Guayaquil,5611
Belgium,19473,Zeebrugge,Canada,22226,Halifax,2716
Belgium,19473,Zeebrugge,Germany,224858,Hamburg,347
Belgium,19473,Zeebrugge,Finland,16485,Helsinki,1201
Belgium,19473,Zeebrugge,Slovenia,24795,Izola,2939
Belgium,19473,Zeebrugge,Russia,11771,Kaliningrad,952
Belgium,19473,Zeebrugge,Slovenia,21381,Koper,2939
Belgium,19473,Zeebrugge,Finland,16737,Kotka,1256
Belgium,19473,Zeebrugge,Cyprus,10136,Larnaca,3216
Belgium,19473,Zeebrugge,Portugal,13012,Leixoes,864
Belgium,19473,Zeebrugge,United Kingdom,29002,Liverpool,627
Belgium,19473,Zeebrugge,United Kingdom,29239,London,124
Belgium,19473,Zeebrugge,United States,14635,Los Angeles,7686
Belgium,19473,Zeebrugge,Sweden,20512,Lysekil,535
Belgium,19473,Zeebrugge,Mexico,14277,Manzanillo,6499
Belgium,19473,Zeebrugge,Venezuela,19974,Maracaibo,4355
Belgium,19473,Zeebrugge,Peru,10860,Matarani,6549
Belgium,19473,Zeebrugge,Turkey,22522,Mersin,3256
Belgium,19473,Zeebrugge,Monaco,21457,Monaco,2064
Belgium,19473,Zeebrugge,Uruguay,17941,Montevideo,6178
Belgium,19473,Zeebrugge,Norway,27728,Narvik,1170
Belgium,19473,Zeebrugge,United States,25007,New Jersey,3324
Belgium,19473,Zeebrugge,Greece,21852,Piraeus,2776
Belgium,19473,Zeebrugge,Slovenia,22770,Piran,2939
Belgium,19473,Zeebrugge,Georgia,18682,Poti,3698
Belgium,19473,Zeebrugge,Costa Rica,28781,Puerto Limon,4819
Belgium,19473,Zeebrugge,Guatemala,29973,Puerto Quetzal,5663
Belgium,19473,Zeebrugge,Croatia,24951,Rijeka,2903
Belgium,19473,Zeebrugge,Brazil,20301,Rio Grande,5885
Belgium,19473,Zeebrugge,Germany,20072,Rostock,760
Belgium,19473,Zeebrugge,Brazil,20351,Salvador,4492
Belgium,19473,Zeebrugge,Puerto Rico,13756,San Juan,3782
Belgium,19473,Zeebrugge,Chile,27792,San Vicente,7576
Belgium,19473,Zeebrugge,Brazil,27248,Santos,5364
Belgium,19473,Zeebrugge,Portugal,13390,Setubal,1046
Belgium,19473,Zeebrugge,Croatia,21556,Split,2783
Belgium,19473,Zeebrugge,Russia,18454,St Petersburg,1342
Belgium,19473,Zeebrugge,Sweden,21206,Stockholm,1073
Belgium,19473,Zeebrugge,Estonia,18867,Tallinn,1180
Belgium,19473,Zeebrugge,Spain,18937,Valencia,1682
Belgium,19473,Zeebrugge,Chile,28082,Valparaiso,7389
Belgium,19473,Zeebrugge,Canada,25350,Vancouver,8795
Belgium,19473,Zeebrugge,Bulgaria,20847,Varna,3244
Belgium,19473,Zeebrugge,Italy,13176,Venice,2959
Belgium,19473,Zeebrugge,Mexico,21451,Veracruz,5038
Belgium,19473,Zeebrugge,Netherlands,23247,Vlissingen,37
Iceland,11180,Grundartangi,Norway,26147,Bergen,887
